,ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr,st_timestamp,et_timestamp,flow_tag,flow_type
9278,2018-06-07 06:15:06,2018-06-07 06:15:06,0.060,192.168.1.165,192.168.1.223,3153,49153.0,TCP,...AP.SF,0.0,0.0,8.0,363.0,8.0,4827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,3.04,3.477,5.1979999999999995,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370106.0,1528370106.0,,0
9279,2018-06-07 06:14:20,2018-06-07 06:14:30,10.200,192.168.1.216,52.193.63.244,35592,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.819,182.887,191.82299999999998,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370060.0,1528370070.0,,0
9280,2018-06-07 06:15:05,2018-06-07 06:15:35,30.032,174.129.217.97,192.168.1.165,3478,3945.0,TCP,...AP.SF,0.0,0.0,6.0,444.0,9.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.904,208.287,210.393,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370105.0,1528370135.0,,0
9281,2018-06-07 06:17:40,2018-06-07 06:17:51,10.155,192.168.1.216,52.193.63.244,35615,443.0,TCP,...APRSF,0.0,0.0,12.0,1302.0,9.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.915,181.957,191.451,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370260.0,1528370271.0,,0
9282,2018-06-07 06:16:57,2018-06-07 06:17:57,60.178,52.20.217.1,192.168.1.230,443,34776.0,TCP,...APRSF,0.0,0.0,13.0,7026.0,16.0,3558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.229,207.972,227.46400000000003,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370217.0,1528370277.0,,0
9283,2018-06-07 06:16:23,2018-06-07 06:16:25,2.073,184.73.174.14,192.168.1.165,8443,3077.0,TCP,...APRSF,0.0,0.0,18.0,2950.0,19.0,10266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.2,209.09,216.709,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370183.0,1528370185.0,,0
9284,2018-06-07 06:13:15,2018-06-07 06:18:15,300.086,192.168.1.1,239.255.255.250,44415,1900.0,UDP,........,0.0,0.0,453.0,205340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528369995.0,1528370295.0,,0
9285,2018-06-07 06:18:00,2018-06-07 06:18:00,0.142,192.168.1.192,8.8.8.8,59499,53.0,UDP,........,0.0,0.0,2.0,64.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370280.0,1528370280.0,,0
9286,2018-06-07 06:15:06,2018-06-07 06:15:06,0.037,192.168.1.1,192.168.1.165,5000,3582.0,TCP,...AP.SF,0.0,0.0,6.0,3460.0,6.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.5630000000000002,2.572,2.056,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370106.0,1528370106.0,,0
9287,2018-06-07 06:14:54,2018-06-07 06:18:18,204.145,192.168.1.192,224.0.0.251,5353,5353.0,UDP,........,0.0,0.0,18.0,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370094.0,1528370298.0,,0
9288,2018-06-07 06:16:29,2018-06-07 06:16:31,1.639,184.73.174.14,192.168.1.165,8443,3625.0,TCP,...APRSF,0.0,0.0,10.0,3446.0,11.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.945,209.543,215.726,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370189.0,1528370191.0,,0
9289,2018-06-07 06:11:40,2018-06-07 06:16:40,300.129,192.168.1.1,192.168.1.192,1900,54909.0,UDP,........,0.0,0.0,156.0,65064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528369900.0,1528370200.0,,0
9290,2018-06-07 06:11:48,2018-06-07 06:16:50,302.168,52.21.94.121,192.168.1.163,443,62255.0,TCP,...AP...,0.0,0.0,9.0,594.0,12.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,637.1619999999999,249.342,59660.111,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528369908.0,1528370210.0,,0
9291,2018-06-07 06:16:50,2018-06-07 06:17:01,10.196,192.168.1.216,52.193.63.244,35609,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.774,181.894,191.104,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370210.0,1528370221.0,,0
9292,2018-06-07 06:11:40,2018-06-07 06:16:40,300.122,192.168.1.192,239.255.255.250,54909,1900.0,UDP,........,0.0,0.0,6.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528369900.0,1528370200.0,,0
9293,2018-06-07 06:16:36,2018-06-07 06:16:36,0.001,192.168.1.177,127.0.0.1,137,137.0,UDP,........,0.0,0.0,5.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370196.0,1528370196.0,,0
9294,2018-06-07 06:17:09,2018-06-07 06:17:09,0.033,192.168.1.165,192.168.1.248,4194,49152.0,TCP,...AP.SF,0.0,0.0,5.0,354.0,5.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,3.695,2.451,4.863,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370229.0,1528370229.0,,0
9295,2018-06-07 06:13:40,2018-06-07 06:15:41,120.842,192.168.1.165,192.168.1.192,3775,54909.0,UDP,........,0.0,0.0,29.0,9604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370020.0,1528370141.0,,0
9296,2018-06-07 06:16:38,2018-06-07 06:16:41,2.074,184.73.174.14,192.168.1.165,8443,3628.0,TCP,...APRSF,0.0,0.0,17.0,2918.0,18.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.266,209.618,215.68900000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370198.0,1528370201.0,,0
9297,2018-06-07 06:14:41,2018-06-07 06:14:43,1.637,184.73.174.14,192.168.1.165,8443,4974.0,TCP,...APRSF,0.0,0.0,10.0,3446.0,12.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.875,209.62599999999998,215.06400000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370081.0,1528370083.0,,0
9298,2018-06-07 06:17:50,2018-06-07 06:18:01,10.503,192.168.1.216,52.193.63.244,35616,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,3.31,182.986,197.50400000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370270.0,1528370281.0,,0
9299,2018-06-07 06:15:31,2018-06-07 06:17:02,90.839,192.168.1.216,35.160.234.140,0,2048.0,ICMP,........,0.0,0.0,4.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370131.0,1528370222.0,,0
9300,2018-06-07 06:15:50,2018-06-07 06:16:00,10.206,192.168.1.216,52.193.63.244,35602,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.998,182.638,190.858,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370150.0,1528370160.0,,0
9301,2018-06-07 06:18:11,2018-06-07 06:18:12,1.637,184.73.174.14,192.168.1.165,8443,3654.0,TCP,...APRSF,0.0,0.0,10.0,3446.0,11.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.081,211.4,215.592,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370291.0,1528370292.0,,0
9302,2018-06-07 06:14:58,2018-06-07 06:19:58,300.004,216.58.203.99,192.168.1.192,443,40506.0,TCP,...AP...,0.0,0.0,21.0,1252.0,30.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,14958.771,1.1909999999999998,1.4080000000000001,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370098.0,1528370398.0,,0
9303,2018-06-07 06:17:52,2018-06-07 06:17:54,1.365,35.160.234.140,192.168.1.216,443,57808.0,TCP,...AP.SF,0.0,0.0,10.0,4176.0,13.0,5422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.896,153.374,154.759,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370272.0,1528370274.0,,0
9304,2018-06-07 06:14:29,2018-06-07 06:14:59,29.965,174.129.217.97,192.168.1.165,3478,3938.0,TCP,...AP.SF,0.0,0.0,6.0,444.0,9.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.099,213.649,210.28400000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370069.0,1528370099.0,,0
9305,2018-06-07 06:17:20,2018-06-07 06:17:31,10.200,192.168.1.216,52.193.63.244,35613,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.468,182.68099999999998,191.8,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370240.0,1528370251.0,,0
9306,2018-06-07 06:16:25,2018-06-07 06:16:37,12.007,192.168.1.196,239.255.255.250,39401,1900.0,UDP,........,0.0,0.0,2.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370185.0,1528370197.0,,0
9307,2018-06-07 06:14:07,2018-06-07 06:14:08,1.408,35.160.234.140,192.168.1.216,443,57781.0,TCP,...AP.SF,0.0,0.0,10.0,4176.0,13.0,5422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.508,153.441,155.672,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370047.0,1528370048.0,,0
9308,2018-06-07 06:18:02,2018-06-07 06:18:02,0.006,192.168.1.216,192.168.1.1,25602,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370282.0,1528370282.0,,0
9309,2018-06-07 06:17:00,2018-06-07 06:17:11,10.202,192.168.1.216,52.193.63.244,35611,443.0,TCP,...APRSF,0.0,0.0,9.0,1242.0,8.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,4.218999999999999,181.985,191.99200000000002,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370220.0,1528370231.0,,0
9310,2018-06-07 06:18:48,2018-06-07 06:18:50,2.086,184.73.174.14,192.168.1.165,8443,3662.0,TCP,...APRSF,0.0,0.0,17.0,2918.0,18.0,10234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.207,207.981,214.3,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370328.0,1528370330.0,,0
9311,2018-06-07 06:16:56,2018-06-07 06:16:56,0.012,192.168.1.216,192.168.1.1,24398,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370216.0,1528370216.0,,0
9312,2018-06-07 06:18:46,2018-06-07 06:18:48,1.691,184.73.174.14,192.168.1.165,8443,3661.0,TCP,...APRSF,0.0,0.0,10.0,3446.0,11.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.94,211.265,215.69099999999997,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370326.0,1528370328.0,,0
9313,2018-06-07 06:16:31,2018-06-07 06:16:31,0.015,192.168.1.216,192.168.1.1,52141,53.0,UDP,........,0.0,0.0,1.0,38.0,1.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370191.0,1528370191.0,,0
9314,2018-06-07 06:14:57,2018-06-07 06:15:57,60.188,52.20.217.1,192.168.1.230,443,34771.0,TCP,...APRSF,0.0,0.0,13.0,7069.0,17.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.4680000000000002,209.204,229.886,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370097.0,1528370157.0,,0
9315,2018-06-07 06:19:02,2018-06-07 06:19:02,0.000,fe80::16cc:20ff:fe51:33ea,ff02::1,0,34304.0,ICMP6,........,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370342.0,1528370342.0,,0
9316,2018-06-07 06:15:06,2018-06-07 06:17:09,123.321,192.168.1.165,239.255.255.250,3640,1900.0,UDP,........,0.0,0.0,4.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370106.0,1528370229.0,,0
9317,2018-06-07 06:13:15,2018-06-07 06:18:15,300.095,fdc1:1bdc:1e84::1,ff0e::c,56705,1900.0,UDP,........,0.0,0.0,544.0,247658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528369995.0,1528370295.0,,0
9318,2018-06-07 06:15:36,2018-06-07 06:19:38,242.421,fe80::e276:d0ff:fe3f:ae,fdc1:1bdc:1e84::1,0,34560.0,ICMP6,........,0.0,0.0,5.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370136.0,1528370378.0,,0
9319,2018-06-07 06:18:07,2018-06-07 06:18:37,29.996,192.168.1.165,174.129.217.97,4252,3478.0,TCP,...AP.SF,0.0,0.0,9.0,656.0,6.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,1.5590000000000002,209.41,210.96099999999998,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370287.0,1528370317.0,,0
9320,2018-06-07 06:13:45,2018-06-07 06:18:45,299.846,192.168.1.248,239.255.255.250,59617,1900.0,UDP,........,0.0,0.0,84.0,36564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0.0.0,0.0.0.0,0.0,0.0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0.0,0.0,0.0,0.0.0.0,0/0,0.0,1969-12-31 18:00:00.000,1528370025.0,1528370325.0,,0
